3.200000e-01 1.387779e-16 7.870661e+00 2.129393e+00
6.400000e-01 -1.665335e-16 3.778273e+00 1.448216e+00
9.600000e-01 1.665335e-16 2.280858e+00 1.228737e+00
1.280000e+00 -5.551115e-17 1.579952e+00 1.107944e+00
1.600000e+00 5.551115e-17 1.206183e+00 1.004587e+00
1.920000e+00 -1.665335e-16 1.004376e+00 9.009416e-01
2.240000e+00 -1.110223e-16 8.905017e-01 8.083643e-01
2.560000e+00 -5.551115e-17 8.183292e-01 7.335939e-01
2.880000e+00 -5.551115e-17 7.649923e-01 6.752824e-01
3.200000e+00 -1.110223e-16 7.212509e-01 6.291913e-01
3.520000e+00 -1.110223e-16 6.838212e-01 5.912520e-01
3.840000e+00 2.775558e-16 6.509577e-01 5.591409e-01
4.160000e+00 2.220446e-16 6.216580e-01 5.309663e-01
4.480000e+00 -1.110223e-16 5.951717e-01 5.059027e-01
4.800000e+00 -1.665335e-16 5.710742e-01 4.833288e-01
5.120000e+00 -5.551115e-17 5.486455e-01 4.626712e-01
5.440000e+00 -2.775558e-16 5.278116e-01 4.436610e-01
5.760000e+00 5.551115e-16 5.081412e-01 4.260829e-01
6.080000e+00 0.000000e+00 4.894040e-01 4.095918e-01
6.400000e+00 3.330669e-16 4.713405e-01 3.941580e-01
6.720000e+00 -4.440892e-16 4.538492e-01 3.795615e-01
7.040000e+00 1.110223e-16 4.368225e-01 3.657733e-01
7.360000e+00 -3.885781e-16 4.201494e-01 3.527678e-01
7.680000e+00 -1.665335e-16 4.038230e-01 3.403224e-01
8.000000e+00 5.551115e-17 3.877809e-01 3.284549e-01
8.320000e+00 -1.110223e-16 3.719882e-01 3.171215e-01
8.640000e+00 1.665335e-16 3.564312e-01 3.061771e-01
8.960000e+00 -1.665335e-16 3.411478e-01 2.955520e-01
9.280000e+00 -3.330669e-16 3.261423e-01 2.852684e-01
9.600000e+00 -1.110223e-16 3.114495e-01 2.752591e-01
9.920000e+00 1.665335e-16 2.971073e-01 2.654755e-01
1.024000e+01 1.110223e-16 2.831613e-01 2.558218e-01
1.056000e+01 1.665335e-16 2.696411e-01 2.463266e-01
1.088000e+01 -1.665335e-16 2.565807e-01 2.369886e-01
1.120000e+01 6.106227e-16 2.440099e-01 2.277901e-01
1.152000e+01 -3.885781e-16 2.319404e-01 2.187317e-01
1.184000e+01 -3.885781e-16 2.203821e-01 2.098044e-01
1.216000e+01 -4.440892e-16 2.093272e-01 2.010025e-01
1.248000e+01 7.771561e-16 1.987726e-01 1.923202e-01
1.280000e+01 -4.440892e-16 1.887142e-01 1.837957e-01
1.312000e+01 -1.110223e-16 1.791375e-01 1.754505e-01
1.344000e+01 1.110223e-16 1.700195e-01 1.673000e-01
1.376000e+01 -9.436896e-16 1.613311e-01 1.593601e-01
1.408000e+01 1.110223e-16 1.530456e-01 1.516486e-01
