1.666667e-02 6.217171e-03 -1.441371e-02
5.000000e-02 1.020178e-02 -2.719845e-02
8.333333e-02 1.072762e-02 -3.205379e-02
1.166667e-01 1.049275e-02 -3.276105e-02
1.500000e-01 1.044778e-02 -3.074680e-02
1.833333e-01 1.073112e-02 -2.683746e-02
2.166667e-01 1.125346e-02 -2.181875e-02
2.500000e-01 1.192699e-02 -1.639367e-02
2.833333e-01 1.270953e-02 -1.106428e-02
3.166667e-01 1.359105e-02 -6.122251e-03
3.500000e-01 1.457691e-02 -1.707707e-03
3.833333e-01 1.567753e-02 2.148329e-03
4.166667e-01 1.690750e-02 5.504720e-03
4.500000e-01 1.830446e-02 8.494867e-03
4.833333e-01 1.994006e-02 1.126427e-02
5.166667e-01 2.190131e-02 1.386894e-02
5.500000e-01 2.427933e-02 1.619377e-02
5.833333e-01 2.714189e-02 1.793185e-02
6.166667e-01 3.049939e-02 1.864840e-02
6.500000e-01 3.427425e-02 1.792288e-02
6.833333e-01 3.829694e-02 1.554118e-02
7.166667e-01 4.234104e-02 1.167953e-02
7.500000e-01 4.619640e-02 7.029826e-03
7.833333e-01 4.971991e-02 2.826456e-03
8.166667e-01 5.280350e-02 7.552796e-04
8.500000e-01 5.502109e-02 2.578020e-03
8.833333e-01 5.285070e-02 9.135945e-03
9.166667e-01 2.299392e-02 1.851332e-02
9.500000e-01 -1.251254e-01 2.440920e-02
9.833333e-01 -5.669000e-01 1.667111e-02
