6.250000e-03 -2.863959e-03 7.036305e-03
1.875000e-02 -8.138958e-03 1.988707e-02
3.125000e-02 -1.300965e-02 3.161880e-02
4.375000e-02 -1.751916e-02 4.225455e-02
5.625000e-02 -2.170740e-02 5.181211e-02
6.875000e-02 -2.561183e-02 6.032056e-02
8.125000e-02 -2.926760e-02 6.781830e-02
9.375000e-02 -3.270770e-02 7.435105e-02
1.062500e-01 -3.596314e-02 7.996996e-02
1.187500e-01 -3.906307e-02 8.472986e-02
1.312500e-01 -4.203486e-02 8.868764e-02
1.437500e-01 -4.490425e-02 9.190086e-02
1.562500e-01 -4.769542e-02 9.442657e-02
1.687500e-01 -5.043109e-02 9.632032e-02
1.812500e-01 -5.313259e-02 9.763541e-02
1.937500e-01 -5.581995e-02 9.842221e-02
2.062500e-01 -5.851193e-02 9.872781e-02
2.187500e-01 -6.122608e-02 9.859565e-02
2.312500e-01 -6.397876e-02 9.806537e-02
2.437500e-01 -6.678509e-02 9.717272e-02
2.562500e-01 -6.965904e-02 9.594957e-02
2.687500e-01 -7.261334e-02 9.442397e-02
2.812500e-01 -7.565943e-02 9.262025e-02
2.937500e-01 -7.880737e-02 9.055919e-02
3.062500e-01 -8.206579e-02 8.825823e-02
3.187500e-01 -8.544171e-02 8.573159e-02
3.312500e-01 -8.894040e-02 8.299057e-02
3.437500e-01 -9.256522e-02 8.004370e-02
3.562500e-01 -9.631741e-02 7.689702e-02
3.687500e-01 -1.001958e-01 7.355428e-02
3.812500e-01 -1.041967e-01 7.001717e-02
3.937500e-01 -1.083131e-01 6.628558e-02
4.062500e-01 -1.125351e-01 6.235780e-02
4.187500e-01 -1.168492e-01 5.823082e-02
4.312500e-01 -1.212382e-01 5.390051e-02
4.437500e-01 -1.256804e-01 4.936195e-02
4.562500e-01 -1.301497e-01 4.460967e-02
4.687500e-01 -1.346150e-01 3.963798e-02
4.812500e-01 -1.390400e-01 3.444124e-02
4.937500e-01 -1.433832e-01 2.901422e-02
5.062500e-01 -1.475973e-01 2.335249e-02
5.187500e-01 -1.516293e-01 1.745274e-02
5.312500e-01 -1.554202e-01 1.131327e-02
5.437500e-01 -1.589055e-01 4.934441e-03
5.562500e-01 -1.620148e-01 -1.682084e-03
5.687500e-01 -1.646722e-01 -8.531493e-03
5.812500e-01 -1.667969e-01 -1.560350e-02
5.937500e-01 -1.683032e-01 -2.288527e-02
6.062500e-01 -1.691012e-01 -3.035890e-02
6.187500e-01 -1.690976e-01 -3.800065e-02
6.312500e-01 -1.681955e-01 -4.578034e-02
6.437500e-01 -1.662958e-01 -5.366070e-02
6.562500e-01 -1.632967e-01 -6.159679e-02
6.687500e-01 -1.590945e-01 -6.953551e-02
6.812500e-01 -1.535831e-01 -7.741517e-02
6.937500e-01 -1.466535e-01 -8.516528e-02
7.062500e-01 -1.381931e-01 -9.270639e-02
7.187500e-01 -1.280836e-01 -9.995033e-02
7.312500e-01 -1.161994e-01 -1.068006e-01
7.437500e-01 -1.024041e-01 -1.131530e-01
7.562500e-01 -8.654752e-02 -1.188970e-01
7.687500e-01 -6.846112e-02 -1.239174e-01
7.812500e-01 -4.795370e-02 -1.280958e-01
7.937500e-01 -2.480653e-02 -1.313139e-01
8.062500e-01 1.231193e-03 -1.334559e-01
8.187500e-01 3.042986e-02 -1.344127e-01
8.312500e-01 6.310568e-02 -1.340848e-01
8.437500e-01 9.963349e-02 -1.323873e-01
8.562500e-01 1.404145e-01 -1.292537e-01
8.687500e-01 1.858773e-01 -1.246400e-01
8.812500e-01 2.364633e-01 -1.185284e-01
8.937500e-01 2.926036e-01 -1.109301e-01
9.062500e-01 3.546850e-01 -1.018870e-01
9.187500e-01 4.230023e-01 -9.147248e-02
9.312500e-01 4.976975e-01 -7.979036e-02
9.437500e-01 5.786856e-01 -6.697227e-02
9.562500e-01 6.655735e-01 -5.317369e-02
9.687500e-01 7.575816e-01 -3.856872e-02
9.812500e-01 8.534835e-01 -2.334372e-02
9.937500e-01 9.514767e-01 -7.740472e-03
