4.000000e-01 0.000000e+00 4.047533e+00 1.198128e+00 -1.228717e-02 -4.163336e-17
8.000000e-01 -1.665335e-16 1.323171e+00 5.914968e-01 -1.805174e-02 8.307462e-04
1.200000e+00 2.220446e-16 9.536150e-01 2.795988e-01 -1.799495e-02 1.672553e-03
1.600000e+00 2.775558e-17 2.019239e+00 5.131023e-01 -1.338043e-02 1.955979e-03
2.000000e+00 4.163336e-17 2.699695e+00 8.174008e-01 -5.541491e-03 1.771929e-03
2.400000e+00 -5.551115e-17 2.927836e+00 9.460991e-01 4.180546e-03 1.618970e-03
2.800000e+00 0.000000e+00 2.512705e+00 9.250961e-01 1.407239e-02 2.008952e-03
3.200000e+00 1.110223e-16 1.726605e+00 8.391564e-01 2.189032e-02 3.328534e-03
3.600000e+00 8.326673e-17 9.344738e-01 6.816467e-01 2.607680e-02 5.245386e-03
4.000000e+00 4.163336e-17 1.032631e+00 4.727613e-01 2.638051e-02 7.082719e-03
4.400000e+00 -1.387779e-17 1.814864e+00 3.959176e-01 2.319929e-02 8.268288e-03
4.800000e+00 0.000000e+00 2.482143e+00 7.601256e-01 1.691398e-02 8.483873e-03
5.200000e+00 1.387779e-17 2.913631e+00 1.046411e+00 7.993533e-03 7.844453e-03
5.600000e+00 -1.942890e-16 3.008301e+00 1.117506e+00 -2.547233e-03 6.909881e-03
6.000000e+00 0.000000e+00 2.413389e+00 9.666106e-01 -1.271251e-02 6.456714e-03
6.400000e+00 -1.665335e-16 1.570056e+00 8.220030e-01 -2.053664e-02 6.850496e-03
6.800000e+00 -1.110223e-16 8.268728e-01 6.220008e-01 -2.463817e-02 7.882609e-03
7.200000e+00 -3.330669e-16 1.158705e+00 4.156176e-01 -2.482721e-02 8.977432e-03
7.600000e+00 5.551115e-17 1.932045e+00 4.402422e-01 -2.147650e-02 9.572998e-03
8.000000e+00 -5.551115e-17 2.562268e+00 8.085735e-01 -1.495462e-02 9.362955e-03
8.400000e+00 2.775558e-17 2.951764e+00 1.067803e+00 -5.773089e-03 8.511128e-03
8.800000e+00 -5.551115e-17 2.902248e+00 1.074983e+00 4.754611e-03 7.677746e-03
9.200000e+00 1.387779e-16 2.277759e+00 9.308052e-01 1.476019e-02 7.417902e-03
9.600000e+00 -1.110223e-16 1.395294e+00 7.692131e-01 2.230534e-02 8.073591e-03
1.000000e+01 2.775558e-17 7.333332e-01 5.492544e-01 2.618713e-02 9.355131e-03
1.040000e+01 -2.220446e-16 1.266720e+00 3.490290e-01 2.629534e-02 1.063076e-02
1.080000e+01 -1.457168e-16 2.036100e+00 5.025389e-01 2.289792e-02 1.128644e-02
1.120000e+01 -1.708703e-16 2.635358e+00 8.724926e-01 1.625905e-02 1.104064e-02
1.160000e+01 1.249001e-16 2.988708e+00 1.101971e+00 6.848921e-03 1.012436e-02
1.200000e+01 1.110223e-16 2.813536e+00 1.052691e+00 -3.688129e-03 9.272715e-03
1.240000e+01 5.551115e-17 2.155698e+00 9.098362e-01 -1.357502e-02 8.958611e-03
1.280000e+01 -1.110223e-16 1.255948e+00 7.381086e-01 -2.084537e-02 9.481046e-03
1.320000e+01 -1.665335e-16 7.263473e-01 5.095706e-01 -2.439769e-02 1.052035e-02
1.360000e+01 -1.110223e-16 1.384104e+00 3.234955e-01 -2.417960e-02 1.147670e-02
1.400000e+01 5.551115e-17 2.140361e+00 5.584483e-01 -2.044281e-02 1.179234e-02
1.440000e+01 1.526557e-16 2.706940e+00 9.189435e-01 -1.345953e-02 1.126900e-02
1.480000e+01 -9.714451e-17 3.026388e+00 1.116296e+00 -3.731655e-03 1.022613e-02
1.520000e+01 5.551115e-17 2.722782e+00 1.025225e+00 6.797609e-03 9.436542e-03
1.560000e+01 -1.110223e-16 2.023065e+00 8.842947e-01 1.644030e-02 9.286521e-03
1.600000e+01 5.551115e-17 1.116642e+00 7.034978e-01 2.331318e-02 9.994562e-03
1.640000e+01 -1.665335e-16 7.626897e-01 4.676040e-01 2.648478e-02 1.116725e-02
1.680000e+01 5.551115e-17 1.501261e+00 3.120337e-01 2.595398e-02 1.217421e-02
1.720000e+01 1.040834e-16 2.236871e+00 6.180924e-01 2.191965e-02 1.246957e-02
1.760000e+01 -8.326673e-17 2.768448e+00 9.671541e-01 1.462008e-02 1.190763e-02
1.800000e+01 -8.326673e-17 3.047586e+00 1.129603e+00 4.571564e-03 1.086592e-02
1.840000e+01 5.551115e-17 2.631067e+00 1.005196e+00 -5.987110e-03 1.011840e-02
1.880000e+01 -1.110223e-16 1.889050e+00 8.620132e-01 -1.543940e-02 1.000552e-02
1.920000e+01 5.551115e-17 9.941840e-01 6.714541e-01 -2.195206e-02 1.065710e-02
1.960000e+01 1.110223e-16 8.404921e-01 4.321671e-01 -2.472194e-02 1.165670e-02
2.000000e+01 5.551115e-17 1.618872e+00 3.277502e-01 -2.379117e-02 1.240188e-02
2.040000e+01 8.326673e-17 2.331013e+00 6.741588e-01 -1.934949e-02 1.241187e-02
2.080000e+01 -1.457168e-16 2.826914e+00 1.004911e+00 -1.166992e-02 1.163395e-02
2.120000e+01 -9.714451e-17 3.054663e+00 1.130122e+00 -1.380297e-03 1.051615e-02
2.160000e+01 -1.387779e-16 2.539706e+00 9.813827e-01 9.166940e-03 9.853979e-03
2.200000e+01 -1.110223e-16 1.753288e+00 8.372529e-01 1.828894e-02 9.931239e-03
2.240000e+01 1.387779e-16 8.842126e-01 6.394862e-01 2.429844e-02 1.076278e-02
2.280000e+01 -3.053113e-16 9.401906e-01 4.009040e-01 2.657346e-02 1.187109e-02
2.320000e+01 -9.714451e-17 1.734239e+00 3.644939e-01 2.519696e-02 1.264107e-02
2.360000e+01 -3.816392e-17 2.418775e+00 7.311679e-01 2.032978e-02 1.262598e-02
2.400000e+01 -2.081668e-17 2.877252e+00 1.041400e+00 1.225070e-02 1.183604e-02
2.440000e+01 1.665335e-16 3.041181e+00 1.133467e+00 1.749922e-03 1.074770e-02
2.480000e+01 1.110223e-16 2.448251e+00 9.614829e-01 -8.839312e-03 1.012614e-02
2.520000e+01 1.110223e-16 1.620272e+00 8.114081e-01 -1.772378e-02 1.026377e-02
2.560000e+01 -2.775558e-16 7.971191e-01 6.041432e-01 -2.330882e-02 1.107801e-02
2.600000e+01 5.551115e-17 1.052379e+00 3.708200e-01 -2.511402e-02 1.206199e-02
2.640000e+01 5.551115e-17 1.847859e+00 4.099825e-01 -2.326779e-02 1.262189e-02
2.680000e+01 -2.775558e-17 2.503428e+00 7.850057e-01 -1.794220e-02 1.238241e-02
2.720000e+01 7.632783e-17 2.924259e+00 1.069453e+00 -9.468927e-03 1.144342e-02
2.760000e+01 -1.110223e-16 2.980035e+00 1.115340e+00 1.076189e-03 1.039331e-02
2.800000e+01 -1.110223e-16 2.355047e+00 9.445067e-01 1.153695e-02 9.850074e-03
2.840000e+01 -1.387779e-16 1.488022e+00 7.862094e-01 2.002905e-02 1.013946e-02
2.880000e+01 5.551115e-17 7.320255e-01 5.690040e-01 2.510019e-02 1.108575e-02
2.920000e+01 -1.387779e-17 1.167981e+00 3.437316e-01 2.639948e-02 1.213815e-02
2.960000e+01 9.714451e-17 1.955833e+00 4.617120e-01 2.406961e-02 1.269508e-02
3.000000e+01 -2.558717e-17 2.581037e+00 8.381200e-01 1.827518e-02 1.242127e-02
3.040000e+01 -8.326673e-17 2.964854e+00 1.094547e+00 9.379311e-03 1.147833e-02
3.080000e+01 -5.551115e-17 2.887585e+00 1.080872e+00 -1.209073e-03 1.053924e-02
3.120000e+01 -2.220446e-16 2.248197e+00 9.251484e-01 -1.153677e-02 1.008319e-02
3.160000e+01 2.220446e-16 1.353819e+00 7.580275e-01 -1.965727e-02 1.042103e-02
3.200000e+01 3.885781e-16 7.000884e-01 5.318117e-01 -2.425238e-02 1.132000e-02
3.240000e+01 0.000000e+00 1.283777e+00 3.206726e-01 -2.507519e-02 1.222672e-02
3.280000e+01 -1.110223e-16 2.058666e+00 5.154228e-01 -2.227661e-02 1.257475e-02
3.320000e+01 -2.775558e-17 2.652924e+00 8.867291e-01 -1.603535e-02 1.210435e-02
3.360000e+01 4.857226e-17 3.001899e+00 1.112248e+00 -6.765033e-03 1.106082e-02
3.400000e+01 -2.220446e-16 2.799212e+00 1.050213e+00 3.816256e-03 1.018150e-02
3.440000e+01 -1.387779e-16 2.128099e+00 9.028758e-01 1.389434e-02 9.852159e-03
3.480000e+01 -4.440892e-16 1.219057e+00 7.284202e-01 2.152635e-02 1.034524e-02
3.520000e+01 -1.665335e-16 7.104114e-01 4.956666e-01 2.556346e-02 1.134715e-02
3.560000e+01 -1.110223e-16 1.401768e+00 3.073594e-01 2.585766e-02 1.227589e-02
3.600000e+01 -6.938894e-17 2.157960e+00 5.716366e-01 2.255508e-02 1.257844e-02
3.640000e+01 -1.387779e-17 2.718877e+00 9.335844e-01 1.584131e-02 1.205370e-02
3.680000e+01 -1.110223e-16 3.034995e+00 1.127069e+00 6.154712e-03 1.101513e-02
3.720000e+01 -2.775558e-17 2.706483e+00 1.024945e+00 -4.456979e-03 1.020418e-02
3.760000e+01 5.551115e-17 1.998239e+00 8.803083e-01 -1.431190e-02 9.968263e-03
3.800000e+01 1.665335e-16 1.089651e+00 6.968941e-01 -2.149974e-02 1.051310e-02
3.840000e+01 -1.665335e-16 7.653965e-01 4.590015e-01 -2.502572e-02 1.147599e-02
3.880000e+01 -5.551115e-17 1.519980e+00 3.092632e-01 -2.482072e-02 1.227348e-02
3.920000e+01 8.326673e-17 2.254019e+00 6.283960e-01 -2.103231e-02 1.239398e-02
3.960000e+01 -4.163336e-17 2.780256e+00 9.756786e-01 -1.387432e-02 1.171524e-02
4.000000e+01 -1.804112e-16 3.054536e+00 1.132849e+00 -3.850555e-03 1.062496e-02
4.040000e+01 0.000000e+00 2.615382e+00 1.001544e+00 6.740548e-03 9.888908e-03
4.080000e+01 3.608225e-16 1.864535e+00 8.576743e-01 1.627142e-02 9.801461e-03
4.120000e+01 -2.220446e-16 9.698361e-01 6.662612e-01 2.292385e-02 1.047717e-02
4.160000e+01 -1.110223e-16 8.511800e-01 4.259927e-01 2.588021e-02 1.150120e-02
4.200000e+01 1.526557e-16 1.637072e+00 3.330374e-01 2.513720e-02 1.227601e-02
4.240000e+01 -4.857226e-17 2.345513e+00 6.849121e-01 2.083501e-02 1.232207e-02
4.280000e+01 9.020562e-17 2.835560e+00 1.013961e+00 1.321169e-02 1.158564e-02
4.320000e+01 2.775558e-17 3.055174e+00 1.133905e+00 2.894716e-03 1.050274e-02
4.360000e+01 1.665335e-16 2.524319e+00 9.789076e-01 -7.732903e-03 9.845438e-03
4.400000e+01 5.551115e-17 1.730864e+00 8.330907e-01 -1.697143e-02 9.883982e-03
4.440000e+01 -2.220446e-16 8.665462e-01 6.335972e-01 -2.311409e-02 1.062479e-02
4.480000e+01 3.330669e-16 9.553113e-01 3.950118e-01 -2.552077e-02 1.161382e-02
4.520000e+01 -1.110223e-16 1.752314e+00 3.711938e-01 -2.425108e-02 1.226294e-02
4.560000e+01 -8.326673e-17 2.433003e+00 7.400418e-01 -1.944880e-02 1.214951e-02
4.600000e+01 -8.326673e-17 2.885815e+00 1.046722e+00 -1.139240e-02 1.130184e-02
4.640000e+01 0.000000e+00 3.038806e+00 1.134368e+00 -8.991569e-04 1.021007e-02
4.680000e+01 0.000000e+00 2.433641e+00 9.583954e-01 9.699553e-03 9.609806e-03
4.720000e+01 -2.775558e-17 1.598443e+00 8.075049e-01 1.859227e-02 9.791827e-03
4.760000e+01 2.775558e-17 7.828755e-01 5.990184e-01 2.419699e-02 1.065775e-02
4.800000e+01 1.110223e-16 1.069616e+00 3.661685e-01 2.603476e-02 1.169483e-02
4.840000e+01 6.938894e-17 1.865113e+00 4.181271e-01 2.421659e-02 1.230581e-02
4.880000e+01 -6.418477e-17 2.515925e+00 7.943060e-01 1.889352e-02 1.211428e-02
4.920000e+01 5.551115e-17 2.930906e+00 1.075114e+00 1.038591e-02 1.122030e-02
4.960000e+01 -5.551115e-17 2.965360e+00 1.110852e+00 -1.804671e-04 1.021634e-02
5.000000e+01 0.000000e+00 2.339177e+00 9.420425e-01 -1.067754e-02 9.686610e-03
5.040000e+01 0.000000e+00 1.466921e+00 7.819663e-01 -1.920238e-02 9.950561e-03
5.080000e+01 0.000000e+00 7.236144e-01 5.630268e-01 -2.430267e-02 1.083772e-02
5.120000e+01 5.551115e-17 1.185152e+00 3.389696e-01 -2.562501e-02 1.181278e-02
5.160000e+01 0.000000e+00 1.971987e+00 4.698113e-01 -2.330300e-02 1.229157e-02
5.200000e+01 1.387779e-16 2.592756e+00 8.457821e-01 -1.749800e-02 1.195636e-02
5.240000e+01 -2.428613e-17 2.971269e+00 1.097618e+00 -8.580625e-03 1.098382e-02
5.280000e+01 0.000000e+00 2.874361e+00 1.075827e+00 1.994399e-03 1.006173e-02
5.320000e+01 -1.942890e-16 2.230293e+00 9.216824e-01 1.229350e-02 9.641714e-03
5.360000e+01 -1.665335e-16 1.332267e+00 7.537235e-01 2.036406e-02 1.002983e-02
5.400000e+01 0.000000e+00 6.974177e-01 5.264854e-01 2.491117e-02 1.097952e-02
5.440000e+01 1.665335e-16 1.301547e+00 3.177222e-01 2.569503e-02 1.193160e-02
5.480000e+01 1.249001e-16 2.073977e+00 5.241310e-01 2.285622e-02 1.231716e-02
5.520000e+01 3.816392e-17 2.663202e+00 8.946095e-01 1.656515e-02 1.187983e-02
5.560000e+01 1.110223e-16 3.007085e+00 1.115520e+00 7.232628e-03 1.086899e-02
5.600000e+01 2.775558e-17 2.785315e+00 1.046605e+00 -3.371846e-03 1.001555e-02
5.640000e+01 -1.110223e-16 2.108706e+00 8.995863e-01 -1.345445e-02 9.697434e-03
5.680000e+01 5.551115e-17 1.198745e+00 7.236309e-01 -2.106751e-02 1.017707e-02
5.720000e+01 1.110223e-16 7.158050e-01 4.898579e-01 -2.507574e-02 1.114259e-02
5.760000e+01 -2.775558e-16 1.419783e+00 3.059120e-01 -2.533729e-02 1.202103e-02
5.800000e+01 2.775558e-17 2.172998e+00 5.801998e-01 -2.199546e-02 1.227128e-02
5.840000e+01 1.387779e-17 2.728776e+00 9.401510e-01 -1.523931e-02 1.170729e-02
5.880000e+01 5.551115e-17 3.040048e+00 1.128530e+00 -5.513949e-03 1.065582e-02
5.920000e+01 2.775558e-17 2.692063e+00 1.021120e+00 5.085847e-03 9.863263e-03
5.960000e+01 -1.110223e-16 1.977626e+00 8.768162e-01 1.489242e-02 9.664477e-03
6.000000e+01 8.326673e-17 1.070072e+00 6.922328e-01 2.200678e-02 1.025269e-02
