5.120000e+00 1.665335e-16 5.633724e-01 2.427030e-01
1.024000e+01 -1.665335e-16 1.748659e-01 2.067471e-01
1.536000e+01 -2.775558e-16 1.146603e-01 1.004152e-01
2.048000e+01 0.000000e+00 1.053514e-01 6.648421e-02
2.560000e+01 1.110223e-16 9.221549e-02 6.319991e-02
3.072000e+01 -1.665335e-16 7.441444e-02 5.164663e-02
3.584000e+01 1.110223e-16 5.333138e-02 4.997537e-02
4.096000e+01 -5.551115e-17 3.393321e-02 4.748328e-02
4.608000e+01 -1.665335e-16 2.525303e-02 3.849211e-02
5.120000e+01 0.000000e+00 2.394255e-02 2.669345e-02
5.632000e+01 -1.665335e-16 2.432191e-02 1.794189e-02
6.144000e+01 2.775558e-16 2.057635e-02 1.750960e-02
6.656000e+01 0.000000e+00 1.530284e-02 1.776125e-02
7.168000e+01 -1.665335e-16 1.411744e-02 1.451059e-02
7.680000e+01 -3.885781e-16 1.525624e-02 1.002856e-02
8.192000e+01 1.665335e-16 1.391254e-02 1.015891e-02
8.704000e+01 1.110223e-16 9.508946e-03 1.227040e-02
9.216000e+01 -1.110223e-16 7.115336e-03 1.216530e-02
9.728000e+01 0.000000e+00 5.575536e-03 8.941828e-03
1.024000e+02 1.665335e-16 6.467309e-03 4.939538e-03
1.075200e+02 -2.220446e-16 5.530605e-03 4.146749e-03
1.126400e+02 -5.551115e-16 3.207423e-03 4.909886e-03
1.177600e+02 -1.665335e-16 2.660755e-03 4.130554e-03
1.228800e+02 -5.551115e-17 3.310284e-03 2.281893e-03
1.280000e+02 -4.440892e-16 3.192893e-03 1.932068e-03
1.331200e+02 0.000000e+00 2.078695e-03 2.419390e-03
1.382400e+02 -2.220446e-16 1.458462e-03 2.538378e-03
1.433600e+02 3.330669e-16 1.265510e-03 1.844480e-03
1.484800e+02 5.551115e-17 1.384235e-03 1.121864e-03
1.536000e+02 5.551115e-17 1.097904e-03 1.018344e-03
1.587200e+02 1.665335e-16 7.534900e-04 1.043233e-03
1.638400e+02 5.551115e-17 7.442399e-04 8.154234e-04
1.689600e+02 -2.220446e-16 7.799868e-04 5.954287e-04
1.740800e+02 -2.220446e-16 6.715631e-04 5.315850e-04
1.792000e+02 0.000000e+00 5.172761e-04 5.731639e-04
1.843200e+02 1.110223e-16 4.512311e-04 5.288206e-04
1.894400e+02 -3.885781e-16 4.244911e-04 4.367490e-04
1.945600e+02 5.551115e-17 3.893314e-04 3.883004e-04
1.996800e+02 -1.110223e-16 3.506621e-04 3.696268e-04
2.048000e+02 -5.551115e-17 3.342909e-04 3.395580e-04
2.099200e+02 0.000000e+00 3.261695e-04 3.049696e-04
2.150400e+02 5.551115e-17 3.086991e-04 2.844096e-04
2.201600e+02 -1.665335e-16 2.853298e-04 2.743067e-04
2.252800e+02 5.551115e-17 2.663000e-04 2.629478e-04
2.304000e+02 2.775558e-16 2.532214e-04 2.495864e-04
2.355200e+02 -2.775558e-16 2.430615e-04 2.386602e-04
2.406400e+02 1.110223e-16 2.344345e-04 2.295692e-04
2.457600e+02 2.775558e-16 2.271357e-04 2.199457e-04
2.508800e+02 5.551115e-17 2.199925e-04 2.101213e-04
2.560000e+02 1.665335e-16 2.119479e-04 2.014950e-04
2.611200e+02 1.110223e-16 2.033331e-04 1.941808e-04
2.662400e+02 -1.665335e-16 1.951360e-04 1.874967e-04
2.713600e+02 -2.220446e-16 1.878569e-04 1.811062e-04
2.764800e+02 2.220446e-16 1.813909e-04 1.749696e-04
2.816000e+02 -1.110223e-16 1.754469e-04 1.689600e-04
2.867200e+02 -5.551115e-17 1.697589e-04 1.629670e-04
2.918400e+02 2.775558e-16 1.641191e-04 1.570707e-04
2.969600e+02 5.551115e-17 1.584440e-04 1.514275e-04
3.020800e+02 -1.110223e-16 1.528040e-04 1.461013e-04
3.072000e+02 0.000000e+00 1.473361e-04 1.410547e-04
3.123200e+02 -3.885781e-16 1.421311e-04 1.362219e-04
3.174400e+02 0.000000e+00 1.371971e-04 1.315469e-04
3.225600e+02 -2.775558e-16 1.324881e-04 1.269915e-04
3.276800e+02 0.000000e+00 1.279448e-04 1.225437e-04
3.328000e+02 0.000000e+00 1.235229e-04 1.182181e-04
3.379200e+02 2.775558e-16 1.192058e-04 1.140380e-04
3.430400e+02 3.330669e-16 1.150028e-04 1.100159e-04
3.481600e+02 -1.110223e-16 1.109334e-04 1.061485e-04
3.532800e+02 -5.551115e-17 1.070115e-04 1.024227e-04
3.584000e+02 -1.665335e-16 1.032383e-04 9.882337e-05
3.635200e+02 0.000000e+00 9.960425e-05 9.533923e-05
3.686400e+02 5.551115e-17 9.609604e-05 9.196498e-05
3.737600e+02 -1.665335e-16 9.270238e-05 8.870022e-05
3.788800e+02 -5.551115e-17 8.941709e-05 8.554631e-05
3.840000e+02 5.551115e-17 8.623862e-05 8.250322e-05
3.891200e+02 -2.220446e-16 8.316752e-05 7.956830e-05
3.942400e+02 -1.110223e-16 8.020371e-05 7.673694e-05
3.993600e+02 1.665335e-16 7.734508e-05 7.400390e-05
4.044800e+02 0.000000e+00 7.458764e-05 7.136454e-05
4.096000e+02 0.000000e+00 7.192660e-05 6.881540e-05
4.147200e+02 -5.551115e-17 6.935747e-05 6.635401e-05
