2.560000e+00 -5.551115e-17 1.943500e+00 1.004469e+00
5.120000e+00 -4.996004e-16 5.578355e-01 4.487260e-01
7.680000e+00 -5.551115e-17 1.644841e-01 1.100471e-01
1.024000e+01 -2.220446e-16 8.295542e-02 4.667938e-02
1.280000e+01 -1.110223e-16 3.872948e-02 2.305623e-02
1.536000e+01 5.551115e-17 2.027400e-02 1.366989e-02
1.792000e+01 -5.551115e-17 1.091699e-02 8.637897e-03
2.048000e+01 1.665335e-16 6.054336e-03 5.109847e-03
2.304000e+01 5.551115e-16 3.481187e-03 2.970904e-03
2.560000e+01 -1.110223e-16 2.094386e-03 1.792650e-03
2.816000e+01 -3.330669e-16 1.332936e-03 1.149913e-03
3.072000e+01 -1.665335e-16 8.835834e-04 7.653743e-04
3.328000e+01 2.775558e-16 5.963970e-04 5.179226e-04
3.584000e+01 5.551115e-17 4.028916e-04 3.498507e-04
3.840000e+01 -4.440892e-16 2.705807e-04 2.347546e-04
4.096000e+01 1.110223e-16 1.803173e-04 1.562467e-04
4.352000e+01 2.775558e-16 1.192993e-04 1.032329e-04
4.608000e+01 5.551115e-17 7.843298e-05 6.778152e-05
4.864000e+01 2.775558e-16 5.129491e-05 4.427524e-05
5.120000e+01 2.220446e-16 3.340001e-05 2.879851e-05
5.376000e+01 5.551115e-17 2.166914e-05 1.866656e-05
5.632000e+01 -1.110223e-16 1.401607e-05 1.206448e-05
5.888000e+01 2.775558e-16 9.043185e-06 7.778887e-06
