1.250000e-02 -5.754516e-03 8.975258e-03
3.750000e-02 -1.275587e-02 2.043821e-02
6.250000e-02 -1.732415e-02 2.770418e-02
8.750000e-02 -2.034212e-02 3.197909e-02
1.125000e-01 -2.238565e-02 3.422847e-02
1.375000e-01 -2.387842e-02 3.522065e-02
1.625000e-01 -2.511426e-02 3.549202e-02
1.875000e-01 -2.628340e-02 3.537402e-02
2.125000e-01 -2.750132e-02 3.505094e-02
2.375000e-01 -2.883415e-02 3.461618e-02
2.625000e-01 -3.031736e-02 3.411266e-02
2.875000e-01 -3.196790e-02 3.355669e-02
3.125000e-01 -3.379091e-02 3.295009e-02
3.375000e-01 -3.578272e-02 3.228517e-02
3.625000e-01 -3.793145e-02 3.154607e-02
3.875000e-01 -4.021616e-02 3.070812e-02
4.125000e-01 -4.260505e-02 2.973621e-02
4.375000e-01 -4.505286e-02 2.858242e-02
4.625000e-01 -4.749798e-02 2.718320e-02
4.875000e-01 -4.985979e-02 2.545637e-02
5.125000e-01 -5.203630e-02 2.329823e-02
5.375000e-01 -5.390323e-02 2.058156e-02
5.625000e-01 -5.531574e-02 1.715546e-02
5.875000e-01 -5.611439e-02 1.284835e-02
6.125000e-01 -5.613709e-02 7.476179e-03
6.375000e-01 -5.523796e-02 8.517897e-04
6.625000e-01 -5.331191e-02 -7.197467e-03
6.875000e-01 -5.032077e-02 -1.676884e-02
7.125000e-01 -4.631368e-02 -2.782192e-02
7.375000e-01 -4.143281e-02 -4.010259e-02
7.625000e-01 -3.589454e-02 -5.305013e-02
7.875000e-01 -2.993109e-02 -6.571377e-02
8.125000e-01 -2.365266e-02 -7.670431e-02
8.375000e-01 -1.670663e-02 -8.422946e-02
8.625000e-01 -7.391730e-03 -8.629006e-02
8.875000e-01 9.529750e-03 -8.114613e-02
9.125000e-01 4.634143e-02 -6.813906e-02
9.375000e-01 1.336489e-01 -4.866185e-02
9.625000e-01 3.315534e-01 -2.624486e-02
9.875000e-01 7.178231e-01 -5.337156e-03
