6.400000e-01 -5.551115e-16 2.064914e+01 9.266300e+00 -1.324102e-01 -4.823832e-15
1.280000e+00 -5.551115e-16 9.263055e+00 7.786894e+00 -1.454790e-01 3.735432e-02
1.920000e+00 5.551115e-16 3.115540e+00 4.852017e+00 -1.613283e-01 2.281261e-02
2.560000e+00 7.771561e-16 2.892686e+00 3.030624e+00 -1.739693e-01 4.947940e-02
3.200000e+00 1.165734e-15 1.280605e+00 2.118942e+00 -1.796442e-01 3.503878e-02
3.840000e+00 8.326673e-16 1.362518e+00 1.440938e+00 -1.853107e-01 5.173565e-02
4.480000e+00 2.220446e-16 6.748851e-01 1.092780e+00 -1.885779e-01 4.262561e-02
5.120000e+00 6.661338e-16 6.891868e-01 7.547297e-01 -1.907035e-01 5.117751e-02
5.760000e+00 -4.996004e-16 3.780956e-01 5.723350e-01 -1.924712e-01 4.675858e-02
6.400000e+00 3.885781e-16 3.579295e-01 3.754256e-01 -1.932485e-01 5.052861e-02
7.040000e+00 3.885781e-16 2.182087e-01 2.997350e-01 -1.940361e-01 4.868539e-02
7.680000e+00 6.106227e-16 1.930761e-01 1.927679e-01 -1.943870e-01 5.020436e-02
8.320000e+00 -5.551115e-17 1.264392e-01 1.617514e-01 -1.946693e-01 4.948902e-02
8.960000e+00 -5.551115e-17 1.081372e-01 1.042875e-01 -1.948709e-01 5.008641e-02
9.600000e+00 -1.665335e-16 7.262166e-02 8.834060e-02 -1.949458e-01 4.980610e-02
1.024000e+01 -2.775558e-16 6.220590e-02 5.619390e-02 -1.950697e-01 5.005186e-02
1.088000e+01 -7.771561e-16 4.140669e-02 4.853180e-02 -1.950778e-01 4.993065e-02
1.152000e+01 1.054712e-15 3.617428e-02 2.981811e-02 -1.951510e-01 5.004275e-02
1.216000e+01 -1.665335e-16 2.354199e-02 2.709860e-02 -1.951446e-01 4.998173e-02
1.280000e+01 -2.220446e-16 2.102727e-02 1.578946e-02 -1.951853e-01 5.003939e-02
1.344000e+01 -2.775558e-16 1.338361e-02 1.543494e-02 -1.951794e-01 5.000457e-02
1.408000e+01 -5.551115e-17 1.216388e-02 8.590902e-03 -1.952010e-01 5.003694e-02
1.472000e+01 5.551115e-17 7.609882e-03 8.875003e-03 -1.951977e-01 5.001592e-02
1.536000e+01 -1.665335e-16 6.998437e-03 4.890904e-03 -1.952087e-01 5.003477e-02
1.600000e+01 7.216450e-16 4.324767e-03 5.099166e-03 -1.952075e-01 5.002206e-02
1.664000e+01 7.216450e-16 4.008390e-03 2.832873e-03 -1.952130e-01 5.003305e-02
1.728000e+01 4.996004e-16 2.455584e-03 2.917447e-03 -1.952127e-01 5.002553e-02
1.792000e+01 -6.106227e-16 2.288162e-03 1.637280e-03 -1.952154e-01 5.003184e-02
1.856000e+01 -7.771561e-16 1.392824e-03 1.662567e-03 -1.952155e-01 5.002752e-02
1.920000e+01 4.440892e-16 1.302833e-03 9.413464e-04 -1.952168e-01 5.003107e-02
1.984000e+01 -5.551115e-17 7.889909e-04 9.445912e-04 -1.952170e-01 5.002864e-02
2.048000e+01 6.661338e-16 7.401127e-04 5.386605e-04 -1.952177e-01 5.003062e-02
2.112000e+01 -1.665335e-16 4.461274e-04 5.353940e-04 -1.952179e-01 5.002927e-02
2.176000e+01 -6.106227e-16 4.194757e-04 3.069356e-04 -1.952182e-01 5.003036e-02
2.240000e+01 2.775558e-16 2.516526e-04 3.028122e-04 -1.952183e-01 5.002962e-02
2.304000e+01 1.665335e-16 2.371857e-04 1.742013e-04 -1.952185e-01 5.003022e-02
2.368000e+01 -1.054712e-15 1.415493e-04 1.709112e-04 -1.952186e-01 5.002981e-02
2.432000e+01 0.000000e+00 1.338036e-04 9.849370e-05 -1.952187e-01 5.003014e-02
2.496000e+01 3.885781e-16 7.937888e-05 9.627265e-05 -1.952187e-01 5.002992e-02
2.560000e+01 -7.216450e-16 7.532600e-05 5.549556e-05 -1.952188e-01 5.003010e-02
2.624000e+01 -6.661338e-16 4.438611e-05 5.413332e-05 -1.952188e-01 5.002998e-02
2.688000e+01 -1.054712e-15 4.233330e-05 3.117629e-05 -1.952188e-01 5.003008e-02
2.752000e+01 -1.054712e-15 2.475659e-05 3.039546e-05 -1.952189e-01 5.003001e-02
2.816000e+01 9.436896e-16 2.376171e-05 1.747413e-05 -1.952189e-01 5.003006e-02
2.880000e+01 -5.551115e-16 1.378035e-05 1.704994e-05 -1.952189e-01 5.003003e-02
2.944000e+01 8.881784e-16 1.332713e-05 9.778793e-06 -1.952189e-01 5.003006e-02
3.008000e+01 8.326673e-16 7.659760e-06 9.558691e-06 -1.952189e-01 5.003004e-02
