6.250000e-03 -2.475106e-02 3.369708e-02
1.875000e-02 -6.846646e-02 8.926639e-02
3.125000e-02 -1.061335e-01 1.335328e-01
4.375000e-02 -1.379184e-01 1.676548e-01
5.625000e-02 -1.644510e-01 1.933337e-01
6.875000e-02 -1.866264e-01 2.124636e-01
8.125000e-02 -2.053626e-01 2.268646e-01
9.375000e-02 -2.214032e-01 2.379445e-01
1.062500e-01 -2.352608e-01 2.466679e-01
1.187500e-01 -2.472153e-01 2.536078e-01
1.312500e-01 -2.573652e-01 2.590680e-01
1.437500e-01 -2.656975e-01 2.631870e-01
1.562500e-01 -2.721495e-01 2.660170e-01
1.687500e-01 -2.766527e-01 2.675735e-01
1.812500e-01 -2.791603e-01 2.678624e-01
1.937500e-01 -2.796612e-01 2.668936e-01
2.062500e-01 -2.781871e-01 2.646873e-01
2.187500e-01 -2.748145e-01 2.612759e-01
2.312500e-01 -2.696630e-01 2.567047e-01
2.437500e-01 -2.628913e-01 2.510311e-01
2.562500e-01 -2.546917e-01 2.443244e-01
2.687500e-01 -2.452817e-01 2.366645e-01
2.812500e-01 -2.348949e-01 2.281407e-01
2.937500e-01 -2.237703e-01 2.188501e-01
3.062500e-01 -2.121411e-01 2.088959e-01
3.187500e-01 -2.002248e-01 1.983850e-01
3.312500e-01 -1.882134e-01 1.874254e-01
3.437500e-01 -1.762668e-01 1.761232e-01
3.562500e-01 -1.645084e-01 1.645795e-01
3.687500e-01 -1.530240e-01 1.528877e-01
3.812500e-01 -1.418634e-01 1.411305e-01
3.937500e-01 -1.310447e-01 1.293780e-01
4.062500e-01 -1.205596e-01 1.176862e-01
4.187500e-01 -1.103799e-01 1.060959e-01
4.312500e-01 -1.004643e-01 9.463339e-02
4.437500e-01 -9.076344e-02 8.331115e-02
4.562500e-01 -8.122559e-02 7.212979e-02
4.687500e-01 -7.180064e-02 6.108030e-02
4.812500e-01 -6.244413e-02 5.014677e-02
4.937500e-01 -5.311699e-02 3.930903e-02
5.062500e-01 -4.378459e-02 2.854524e-02
5.187500e-01 -3.441737e-02 1.783388e-02
5.312500e-01 -2.499087e-02 7.155759e-03
5.437500e-01 -1.548483e-02 -3.504299e-03
5.562500e-01 -5.881811e-03 -1.415302e-02
5.687500e-01 3.833316e-03 -2.480817e-02
5.812500e-01 1.364839e-02 -3.547905e-02
5.937500e-01 2.357370e-02 -4.616907e-02
6.062500e-01 3.361765e-02 -5.687798e-02
6.187500e-01 4.378521e-02 -6.760410e-02
6.312500e-01 5.407842e-02 -7.834638e-02
6.437500e-01 6.449640e-02 -8.910620e-02
6.562500e-01 7.503473e-02 -9.988938e-02
6.687500e-01 8.568482e-02 -1.107090e-01
6.812500e-01 9.643337e-02 -1.215902e-01
6.937500e-01 1.072621e-01 -1.325762e-01
7.062500e-01 1.181477e-01 -1.437363e-01
7.187500e-01 1.290624e-01 -1.551747e-01
7.312500e-01 1.399744e-01 -1.670407e-01
7.437500e-01 1.508482e-01 -1.795386e-01
7.562500e-01 1.616446e-01 -1.929327e-01
7.687500e-01 1.723220e-01 -2.075425e-01
7.812500e-01 1.828363e-01 -2.237214e-01
7.937500e-01 1.931422e-01 -2.418111e-01
8.062500e-01 2.031941e-01 -2.620683e-01
8.187500e-01 2.129477e-01 -2.845669e-01
8.312500e-01 2.223637e-01 -3.090849e-01
8.437500e-01 2.314162e-01 -3.349948e-01
8.562500e-01 2.401105e-01 -3.611702e-01
8.687500e-01 2.485230e-01 -3.859246e-01
8.812500e-01 2.568837e-01 -4.069886e-01
8.937500e-01 2.657377e-01 -4.215373e-01
9.062500e-01 2.762432e-01 -4.262907e-01
9.187500e-01 2.906747e-01 -4.177301e-01
9.312500e-01 3.131880e-01 -3.925119e-01
9.437500e-01 3.508091e-01 -3.482038e-01
9.562500e-01 4.143242e-01 -2.844794e-01
9.687500e-01 5.179880e-01 -2.047277e-01
9.812500e-01 6.752956e-01 -1.172838e-01
9.937500e-01 8.859453e-01 -3.417193e-02
