6.250000e-03 9.476149e-02 4.605195e-01
1.875000e-02 8.697526e-02 4.862865e-01
3.125000e-02 5.607482e-02 4.011334e-01
4.375000e-02 2.990694e-02 3.312852e-01
5.625000e-02 7.667349e-03 2.743231e-01
6.875000e-02 -1.132033e-02 2.281556e-01
8.125000e-02 -2.762322e-02 1.908604e-01
9.375000e-02 -4.171497e-02 1.609415e-01
1.062500e-01 -5.398992e-02 1.372110e-01
1.187500e-01 -6.477544e-02 1.185455e-01
1.312500e-01 -7.434242e-02 1.039932e-01
1.437500e-01 -8.291429e-02 9.275174e-02
1.562500e-01 -9.067462e-02 8.414807e-02
1.687500e-01 -9.777344e-02 7.762006e-02
1.812500e-01 -1.043326e-01 7.270069e-02
1.937500e-01 -1.104504e-01 6.900402e-02
2.062500e-01 -1.162049e-01 6.620439e-02
2.187500e-01 -1.216574e-01 6.402172e-02
2.312500e-01 -1.268546e-01 6.225948e-02
2.437500e-01 -1.318310e-01 6.077332e-02
2.562500e-01 -1.366103e-01 5.942821e-02
2.687500e-01 -1.412070e-01 5.811807e-02
2.812500e-01 -1.456275e-01 5.676085e-02
2.937500e-01 -1.498709e-01 5.529443e-02
3.062500e-01 -1.539302e-01 5.367321e-02
3.187500e-01 -1.577922e-01 5.186523e-02
3.312500e-01 -1.614389e-01 4.984979e-02
3.437500e-01 -1.648473e-01 4.761541e-02
3.562500e-01 -1.679902e-01 4.515823e-02
3.687500e-01 -1.708360e-01 4.248056e-02
3.812500e-01 -1.733496e-01 3.958982e-02
3.937500e-01 -1.754922e-01 3.649753e-02
4.062500e-01 -1.772220e-01 3.321855e-02
4.187500e-01 -1.784938e-01 2.977042e-02
4.312500e-01 -1.792596e-01 2.617282e-02
4.437500e-01 -1.794691e-01 2.244711e-02
4.562500e-01 -1.790691e-01 1.861593e-02
4.687500e-01 -1.780049e-01 1.470284e-02
4.812500e-01 -1.762193e-01 1.073207e-02
4.937500e-01 -1.736540e-01 6.728195e-03
5.062500e-01 -1.702492e-01 2.716824e-03
5.187500e-01 -1.659444e-01 -1.276599e-03
5.312500e-01 -1.606785e-01 -5.227674e-03
5.437500e-01 -1.543907e-01 -9.112785e-03
5.562500e-01 -1.470205e-01 -1.290917e-02
5.687500e-01 -1.385088e-01 -1.659522e-02
5.812500e-01 -1.287986e-01 -2.015074e-02
5.937500e-01 -1.178357e-01 -2.355735e-02
6.062500e-01 -1.055696e-01 -2.679885e-02
6.187500e-01 -9.195495e-02 -2.986170e-02
6.312500e-01 -7.695296e-02 -3.273559e-02
6.437500e-01 -6.053272e-02 -3.541407e-02
6.562500e-01 -4.267323e-02 -3.789537e-02
6.687500e-01 -2.336562e-02 -4.018334e-02
6.812500e-01 -2.615702e-03 -4.228856e-02
6.937500e-01 1.955305e-02 -4.422980e-02
7.062500e-01 4.309595e-02 -4.603558e-02
7.187500e-01 6.794394e-02 -4.774623e-02
7.312500e-01 9.400013e-02 -4.941630e-02
7.437500e-01 1.211323e-01 -5.111740e-02
7.562500e-01 1.491667e-01 -5.294168e-02
7.687500e-01 1.778804e-01 -5.500601e-02
7.812500e-01 2.069924e-01 -5.745694e-02
7.937500e-01 2.361537e-01 -6.045064e-02
8.062500e-01 2.649353e-01 -6.419572e-02
8.187500e-01 2.928148e-01 -6.898773e-02
8.312500e-01 3.193435e-01 -7.517073e-02
8.437500e-01 3.438842e-01 -8.315070e-02
8.562500e-01 3.653143e-01 -9.341891e-02
8.687500e-01 3.825524e-01 -1.065675e-01
8.812500e-01 3.943124e-01 -1.233077e-01
8.937500e-01 3.990715e-01 -1.444917e-01
9.062500e-01 3.950388e-01 -1.711371e-01
9.187500e-01 3.801206e-01 -2.044558e-01
9.312500e-01 3.518807e-01 -2.457467e-01
9.437500e-01 3.075002e-01 -2.966444e-01
9.562500e-01 2.437403e-01 -3.593157e-01
9.687500e-01 1.569105e-01 -4.361593e-01
9.812500e-01 4.284896e-02 -5.299953e-01
9.937500e-01 1.323616e-01 -5.030219e-01
