2.325923809110009e-08,0,3.767937073462235e-09,-1.38922990444712e-07
3.651080682232077e-08,1.77635683940025e-15,1.517594938604816e-10,-1.562321294557023e-08
3.410647764212626e-08,1.77635683940025e-15,1.689315354269638e-12,-9.598206673899767e-10
2.346973815292586e-08,0,5.329070518200751e-14,-1.200675114887417e-10
1.386447046058947e-08,0,0,-1.502442614764732e-11
6.142000685827043e-09,1.77635683940025e-15,-1.77635683940025e-15,-9.610090501155355e-13
3.178319829544307e-09,0,0,-1.190159082398168e-13
1.616777822732729e-09,0,0,-1.4210854715202e-14
6.534417451575791e-10,-1.77635683940025e-15,-1.77635683940025e-15,-1.77635683940025e-15
3.278533000639072e-10,0,0,0
1.64209978947838e-10,0,0,0
